"year","season","forest_type_eng","buff_maxT_median","buff_maxT_mean","buff_maxT_se","buff_maxT_sd","buff_maxT_min","buff_maxT_max","buff_minT_median","buff_minT_mean","buff_minT_se","buff_minT_sd","buff_minT_min","buff_minT_max","buff_meanT_median","buff_meanT_mean","buff_meanT_se","buff_meanT_sd","buff_meanT_min","buff_meanT_max"
1988,"spring","Spruce",-1.07256411987802,-1.03831157642489,0.00167272860242972,1.0979510735348,-5.47306317090988,3.21281290313472,0.859284066635629,0.848126309232283,0.00116080357621455,0.761932049715967,-1.59360331815222,2.60440180871797,-0.140357939688408,-0.0950926335963017,0.00124593037861609,0.817807858826659,-2.93232294196344,2.23776959012384
1988,"spring","Spruce-fir-beech",-0.827088015234988,-0.774459841690656,0.00390430542211169,1.23292624202819,-5.20930482252785,3.41898691135904,0.392639319695856,0.422421022378348,0.00287746698491005,0.908664710545753,-1.59726464230082,2.58488283468329,-0.217740440639952,-0.176019409656154,0.00304271536293745,0.96084788775538,-2.94115821952405,2.36372957864534
1988,"spring",NA,-0.849077570049659,-0.801584761859115,0.00820328278994614,1.09543776957869,-4.51847387915072,2.8120511420395,0.296651349524441,0.486059607473218,0.0079615168267128,1.0631531861618,-1.556378989116,2.62868459069211,-0.313893322036284,-0.157762577192949,0.00731907252221663,0.977363414674418,-2.61925493342721,2.09992744676445
1988,"summer","Beech",-2.56016920442166,-2.49820690105443,0.00617266041105428,1.01663548318,-5.98756899522699,1.38390294235686,-0.254637391023014,-0.198458349722695,0.00461933214400125,0.760802742003351,-1.78821819631949,2.30755182452824,-1.44309251642098,-1.34833262538857,0.00466485814680429,0.768300862226203,-3.43638671027578,1.26012921203738
1988,"summer","Dwarf mountain pine",-1.66523059489934,-1.63453233309357,0.00234226286426927,0.980258696075892,-6.19063060698302,2.15086141617402,0.736417951143306,0.767432213863103,0.00189616720873335,0.793563533764472,-1.76114192993744,2.41096044364183,-0.483256294392049,-0.433550059615235,0.00190597712995131,0.797669076625785,-3.4817599825885,1.6008796458659
1988,"summer","Larch-Swiss stone pine",-1.55947226804236,-1.58996438638013,0.0026152731318879,0.882235169997624,-5.04561729016512,1.59004214535589,0.925541296601296,0.969709739308752,0.00208842634856448,0.704508891323049,-1.73176840854728,2.42165887874106,-0.29678282983925,-0.31012732353569,0.00207583042813227,0.700259788669756,-3.09854856263036,1.51199833465659
1988,"summer","Spruce",-2.6250207890635,-2.59110396950338,0.00166949532679682,1.09582880549501,-6.94496556986934,1.65951394646064,0.655161439076714,0.644054038755837,0.00115771480987708,0.759904635160372,-1.78694120567778,2.39052119462386,-1.01865745495762,-0.97352496537377,0.00124201281857185,0.815236437945847,-3.76500610035399,1.35570957544057
1988,"summer","Spruce-fir-beech",-2.35220258650572,-2.30246608484064,0.00386766199182768,1.22135474802077,-6.65911244827768,1.86863454139751,0.193400607484838,0.222779279388089,0.00286956769645457,0.906170223312516,-1.79374602825745,2.36411036615786,-1.08321536818276,-1.03984340272628,0.00301414064477946,0.951824382658669,-3.76217829209307,1.44514122896868
1988,"summer",NA,-2.37873790445535,-2.33547250306662,0.00800354607579791,1.06876562548076,-5.98402971288432,1.14608513142752,0.0962400601812356,0.283981963866561,0.00792609584205103,1.05842319142338,-1.74927186706792,2.4156136797822,-1.17521170138017,-1.02574526960003,0.00718712510490582,0.959743616817666,-3.44854992919642,1.22359480028567
1988,"winter","Beech",0.670241248394762,0.713567384369632,0.00588110479724451,0.968616353245604,-2.7563713487688,4.23352826558627,0.102224382254612,0.154991530453302,0.004599893311985,0.757601171681436,-1.43340875421251,2.64555047894572,0.356155446515634,0.434279457411467,0.00450759287764212,0.742399315363883,-1.61748575738498,2.84796349425893
1988,"winter","Dwarf mountain pine",1.1854278582793,1.22127058735566,0.0022432879458427,0.938836776290077,-3.05502272700215,4.94593856622884,1.06551197858957,1.09446711539337,0.00188930210044006,0.790690422378615,-1.41845188560067,2.73096832600268,1.12029197934892,1.15786885137451,0.00185158195758898,0.77490419333872,-1.65492893018565,3.1594983627508
1988,"winter","Larch-Swiss stone pine",1.28267574212053,1.26728942610428,0.00248645095824693,0.838778350564176,-1.98070687383086,4.41834973502945,1.25370685543333,1.29831158078966,0.00208328550467942,0.702774681146847,-1.37776837899135,2.73675793343848,1.28456935057273,1.28280050344697,0.00201761562925891,0.680621632197992,-1.28831467359931,2.99839880047264
1988,"winter","Spruce",0.413542579818558,0.444661556656913,0.00155786895869693,1.02255912473984,-3.61012684905922,4.509139584971,0.995083565895375,0.984154301862294,0.00115267890839145,0.756599153664851,-1.42977467867044,2.70639885650886,0.666633381457119,0.714407929259604,0.0011812444732744,0.775349112614441,-1.92705476365901,2.94547416613652
1988,"winter","Spruce-fir-beech",0.805905971225802,0.838028143788259,0.00365024820110687,1.15269844709708,-3.34275213702694,4.71402840561919,0.542346709704661,0.570789497777188,0.0028560169063853,0.901891069181283,-1.43132577361641,2.67951139774951,0.672047832509973,0.704408820782723,0.00289312253644824,0.913608519556065,-1.92199202324008,3.0349057500179
1988,"winter",NA,0.713056447659876,0.748289364797726,0.00738225770696076,0.985800943846441,-2.63593282018389,4.18207450489422,0.446234430094341,0.628499982413366,0.00786750633213629,1.05059935263772,-1.38550791897616,2.73350001167465,0.557306306805093,0.688394673605546,0.00676792317040115,0.903764852718534,-1.59206088853406,2.80176495654242
