"year","group","NEP_Mg_ha","cumNEP_Mg_ha","total_C_Mg_ha","live_C_Mg_ha","deadWoody_C_Mg_ha","litter_C_Mg_ha","soil_C_Mg_ha","killedVolume_beetles","killedVolume_wind","killedVolume_total","ba_m2_ha_abal","ba_m2_ha_acpl","ba_m2_ha_acps","ba_m2_ha_algl","ba_m2_ha_alin","ba_m2_ha_alvi","ba_m2_ha_bepe","ba_m2_ha_cabe","ba_m2_ha_coav","ba_m2_ha_fasy","ba_m2_ha_frex","ba_m2_ha_lade","ba_m2_ha_piab","ba_m2_ha_pice","ba_m2_ha_pimu","ba_m2_ha_pisy","ba_m2_ha_poni","ba_m2_ha_potr","ba_m2_ha_qupe","ba_m2_ha_quro","ba_m2_ha_saca","ba_m2_ha_soar","ba_m2_ha_soau","ba_m2_ha_tico","ba_m2_ha_tipl","ba_m2_ha_ulgl"
77,"macroclimate",0.11322086001271,32.0138175535761,306.928025673025,130.656496499279,25.9151147923345,17.9178693832664,132.438544998145,306642.616016201,374566.793601026,681209.409617226,0.438562475837935,1.69752744283208e-05,0.111766510858927,3.65646300750134e-06,2.7604296925792e-06,0.000348448182481664,0.00776137677528635,5.21593788266119e-07,1.21053344196221e-08,4.00562109118946,0.00366728669940825,4.43473178580553,23.1030480226769,0.613835010857228,0,0.000385727204857549,0.000633220668700727,1.04021097527418e-05,3.75764285758595e-05,0.000110293041193747,0.00152923352949078,0.00986009698413831,0.016866841854166,0.000591003162698569,2.35192522654203e-07,0.000242471218791776
77,"microclimate",0.173898138255174,41.7671739974193,316.525788855954,134.092016080388,26.6420307974544,19.2788982477012,136.512843730411,161182.726015483,371848.710711014,533031.436726497,0.389285593472686,3.7080277008108e-06,0.081745147525402,9.62082323036113e-07,8.22484279372774e-07,0.000405553262089918,0.0105063532474131,1.51274150127354e-07,9.97785086450122e-09,3.70951367969082,0.00169166081058661,4.42294086131026,24.045742595191,0.611736705349312,0,0.000382601507619507,7.98023532935866e-05,1.2411228745383e-05,2.65228134880781e-05,7.90343362679983e-05,0.00152106884435386,0.0091603084894432,0.014832173141669,0.000551862138062515,2.23574825442744e-07,0.000182588535361556
78,"macroclimate",0.179802022548591,32.1936195761247,307.105038080244,130.827551860708,25.7894734286293,17.9313012064857,132.55671158442,311598.100286597,377586.875281492,689184.975568089,0.441901503748135,1.66324524815909e-05,0.111914307629633,3.33645386741811e-06,2.63745653485272e-06,0.000354789516789689,0.00781410546329372,5.22026041846949e-07,1.21053344196221e-08,4.02302366884495,0.00355449559443816,4.42176057911327,23.1452051879086,0.611222924794155,0,0.000374352141457108,0.000645442991219632,1.06560562987599e-05,3.77286244165799e-05,0.000108849690155008,0.00157865264102422,0.00988259337137773,0.0169109993354253,0.000571172246015727,2.21294672666836e-07,0.000234685994962491
78,"microclimate",0.251431572844416,42.0186055702638,316.771178325762,134.321116275175,26.4966682328983,19.2869055229386,136.666488294751,163252.388924134,374594.702547805,537847.091471939,0.39089548703,3.58461247033349e-06,0.0813727981019131,8.74801379101493e-07,7.29577418197283e-07,0.000413350095578762,0.0106737015418442,9.19629150222257e-08,0,3.71944439956588,0.00161866778715395,4.41117745013772,24.1030646708675,0.609178625251676,0,0.000365197933810966,8.02098287401501e-05,1.27441234164176e-05,2.56525071959134e-05,7.55611891604395e-05,0.00156184814390477,0.00918014740382561,0.0148208351829045,0.000534747058981661,2.09530774854225e-07,0.000173828561727451
79,"macroclimate",0.147383976098312,32.341003552223,307.249834160766,131.078575514765,25.6037557167417,17.9112388966399,132.65626403262,317138.232674284,378164.182118491,695302.414792774,0.445306580000609,1.62551016526375e-05,0.112086713753787,3.09240767219787e-06,2.45148811331645e-06,0.000371010697356874,0.00786438411160773,5.23863414320217e-07,0,4.03960168207881,0.00344253722927519,4.41165154699568,23.1952240698893,0.608272023936038,0,0.000354443544780302,0.000650714800005931,1.14376187528964e-05,3.74952386648385e-05,0.000108438938983958,0.00157716420386102,0.0100015507239248,0.0172243934941658,0.000569984258556296,2.4115286726526e-07,0.000227912430667323
79,"microclimate",0.223997667138955,42.2426032374028,316.989106848724,134.613226032726,26.3041553143301,19.2690971055338,136.802628396134,165756.588572215,375112.439645112,540869.028217327,0.39269632053382,3.42949970358634e-06,0.0810696318481039,7.76140646929238e-07,6.64102301032974e-07,0.000433021106460709,0.0108566696353096,9.2719111782933e-08,0,3.72828376869005,0.001544642466866,4.40163359317003,24.1665609493645,0.606104042932106,0,0.000352100382261479,7.97567332053792e-05,1.36424611739437e-05,2.5427747633323e-05,7.32607473085079e-05,0.00156467868713086,0.00927983674993861,0.0150343333178783,0.000528883353125155,1.87249149333376e-07,0.000168280229711669
80,"macroclimate",0.266316706320881,32.6073202585439,307.515022162535,131.107243226299,25.730134040122,17.923911956984,132.753732939129,322706.812919534,385200.554434202,707907.367353735,0.448467535977472,1.57838504091497e-05,0.112081555591201,2.96520650145188e-06,2.44089987881979e-06,0.000371922649558364,0.00786534369677388,4.60125277335434e-07,8.48206775354343e-09,4.05584864431207,0.0033130563613547,4.39577076864209,23.2017851217222,0.605168885335343,0,0.000340528218167794,0.000650709016292513,1.0953090619971e-05,3.71244078858242e-05,0.000106691324896809,0.00155930309054088,0.00992558538937913,0.0169105729818746,0.000549231644716056,2.26971942268426e-07,0.000220190251422147
80,"microclimate",0.329278594778514,42.5718818321812,317.315086616924,134.658968768409,26.4387566954079,19.2809981983699,136.936362954737,168840.700788551,382298.209111571,551138.909900122,0.394072463040345,3.25100960550401e-06,0.0806274028188882,7.94857622479153e-07,6.08534146373005e-07,0.000436512338250889,0.0109569231406758,9.36190301062489e-08,0,3.7365276999734,0.00146753414549276,4.38632470481468,24.1813151353057,0.603081587762645,0,0.000341771819434683,7.63487782124724e-05,1.39569164674053e-05,2.52938285370971e-05,6.92410964388075e-05,0.0015371729454362,0.00918469244018173,0.0146962169473953,0.000518000926817884,1.87533960335243e-07,0.000162444569145995
81,"macroclimate",0.225800998151359,32.8331212566952,307.736171851953,131.297217325782,25.6491078289548,17.9447205979112,132.845126099306,328246.016134778,386625.626223585,714871.642358363,0.451797754055779,1.52367864730771e-05,0.111932997656589,2.63664752483854e-06,2.23954389679195e-06,0.000380097845712967,0.00786135677396817,4.60262286480289e-07,0,4.07180252807202,0.00318207231147703,4.38152774086463,23.2389788434373,0.601708332709209,0,0.000326149432967668,0.000647378352000839,1.17722722550928e-05,3.65448882174408e-05,0.000101743070694809,0.00155375124305812,0.00986464689291975,0.0168594456340397,0.000532450608905071,2.30651057007487e-07,0.000211314888584446
81,"microclimate",0.282017027848638,42.8538988600299,317.590147862584,134.884184397865,26.343004594985,19.2987577647687,137.064201104964,171785.228257624,383603.278333586,555388.50659121,0.395717854698605,3.15035881159658e-06,0.0799872899639241,6.58653155273612e-07,3.521966684366e-07,0.000445135463969293,0.0110460770078029,9.42755931719765e-08,1.06090051864832e-08,3.74502019160772,0.00139137128205803,4.37299298327317,24.2296906761299,0.599753219053911,0,0.000333355353690752,7.47691183503217e-05,1.4414451608341e-05,2.43502321187853e-05,6.70311042823634e-05,0.00153093767982517,0.00910710664440604,0.014618532919554,0.000504188290984189,1.37259044328721e-07,0.000154240481135245
82,"macroclimate",0.198910694578112,33.0320319512734,307.932075267136,131.243100840542,25.7576751525518,17.994696476624,132.936602797418,332973.757381234,393511.962300665,726485.719681898,0.454029099247374,1.47165735187152e-05,0.11172238998713,2.32366704375384e-06,2.06185211524651e-06,0.000391665226523388,0.00786366728386857,4.605336823238e-07,0,4.08528259230904,0.00305566531608612,4.36208443084185,23.2270462405618,0.598815739142417,0,0.000310608406611298,0.000646582160381292,1.22173201192656e-05,3.62072430216957e-05,9.82957000689761e-05,0.00153331341605846,0.00988725832099559,0.0166673705292635,0.000521543077631355,2.34731267202436e-07,0.000204712157864319
82,"microclimate",0.237565459557346,43.0914643195872,317.820606355077,134.810052075291,26.4727527982694,19.3460667657217,137.191734715795,174039.45178095,391253.949723379,565293.40150433,0.396832242341404,3.11708864063466e-06,0.0792808550925934,5.94405862238154e-07,3.12045446109141e-07,0.00045783679944724,0.011146993669746,9.48292501855666e-08,1.03619651959043e-08,3.75035128090205,0.00131968581570011,4.35393864336649,24.2196320784837,0.596997388490907,0,0.000319474520171912,7.15577965551489e-05,1.47466624798182e-05,2.38892555814685e-05,6.53844394755259e-05,0.00150622873489234,0.0090808959155192,0.0143922535226612,0.000497433642592435,1.25009612514937e-07,0.000147688645602923
83,"macroclimate",0.186539461352526,33.2185714126259,308.11592965652,130.956264630105,26.0470923161197,18.0624138410867,133.050158869209,336682.355269512,407187.728022994,743870.083292506,0.456185215059702,1.41902006263869e-05,0.111336534372717,2.07785707508075e-06,1.80727484392844e-06,0.000384745480107563,0.0077917837101951,4.48874949388319e-07,0,4.09768045331481,0.00292831671975543,4.33412404681787,23.1791743676797,0.595637509560232,0,0.000295146290027947,0.000644807033493167,1.20529868701734e-05,3.57970742817423e-05,9.42787979458175e-05,0.00153711294982396,0.00976512842958818,0.0164119410653065,0.000512095521041749,2.53448550898807e-07,0.000196553319834962
83,"microclimate",0.209995841823321,43.3014601614106,318.026521500256,134.471572761616,26.8040524694283,19.4090545839009,137.341841685311,176001.439587015,406114.865512894,582116.305099909,0.39744540841537,2.75618860373473e-06,0.0784040130587305,5.31193899779921e-07,2.97087032426957e-07,0.000453942371742198,0.0111682290443868,9.49503914165297e-08,1.03619651959043e-08,3.75487720954043,0.00124710855940676,4.32586941317212,24.164270732221,0.593634941518953,0,0.000302182537356903,7.06820790939628e-05,1.50031631866332e-05,2.3595101969528e-05,6.24982421703368e-05,0.00150626655280552,0.00893806171472189,0.0141679164432866,0.000481784366894645,1.25874291671087e-07,0.000141379593893983
84,"macroclimate",0.112030377918743,33.3306017905447,308.222062071732,131.26543820543,25.8257982286626,17.9600329184847,133.170792719154,340735.199529843,410146.145073686,750881.344603529,0.460128931648209,1.39894643162813e-05,0.111946593816157,1.83576458551145e-06,1.5398122928459e-06,0.000406561140971337,0.00785909546301818,4.50051765431669e-07,0,4.11811199393771,0.00286090097664562,4.32895075449818,23.2386757222446,0.593893966140066,0,0.000289056772472209,0.000656673788425726,1.30450394651745e-05,3.49988157338848e-05,9.31137602436141e-05,0.00156112141307743,0.010051673478861,0.017057403077873,0.000505805973822545,2.71073696136539e-07,0.000192776709040863
84,"microclimate",0.156171162564075,43.4576313239747,318.175166745748,134.758389830384,26.6046374514129,19.3116762799092,137.500463184042,178250.53327106,409394.985473787,587645.518744847,0.399520836538231,2.73614730256909e-06,0.0783511644972951,5.19250205573475e-07,3.12988996149181e-07,0.00048162779524955,0.0113444337571802,3.77112915289889e-08,0,3.76635278183973,0.00119975313153863,4.32159340660471,24.2223321729691,0.591943892711898,0,0.000295925620255576,6.97129067887836e-05,1.63014010726883e-05,2.36588829313269e-05,5.8192447229421e-05,0.00153540381869226,0.00918164323195203,0.0147172272068261,0.000483410590136037,1.27152008509958e-07,0.000136043677629309
85,"macroclimate",0.10753055468266,33.4381323452273,308.325810928335,131.360475973238,25.6893340001505,18.0082904144803,133.267710540467,345414.676068448,411902.07291234,757316.748980788,0.4627886082712,1.32588965402165e-05,0.111479353978527,1.70963792728327e-06,1.3596803279254e-06,0.000407992014751147,0.00782470172327843,4.50227282753917e-07,0,4.13051677231802,0.00274828448046859,4.30923804667643,23.254624318066,0.590216200837449,0,0.000279669302569935,0.000652869563776542,1.36756105063754e-05,3.51053947140617e-05,9.06684617220524e-05,0.00148593919439494,0.00996434149336965,0.0165800393713509,0.000500620658329511,2.73051472119436e-07,0.000185365071795361
85,"microclimate",0.121188229204384,43.578819553179,318.290605156697,134.843748348233,26.4613287759049,19.3514070661752,137.634120966384,180877.360850262,411281.677692213,592159.038542475,0.400770343884327,2.67953467914075e-06,0.077593776732541,5.15807509071542e-07,2.83767410240804e-07,0.000486548861439252,0.0113879267875778,3.77112915289889e-08,1.02362433423605e-08,3.77094861960894,0.00112810829958995,4.30298757645238,24.2404411098002,0.58797661378907,0,0.000282833359611043,6.6548083399323e-05,1.66395129739074e-05,2.31433202156877e-05,5.78281000344803e-05,0.00146909200752205,0.0090821065648231,0.0143231940297224,0.000476400481615058,1.02710496625725e-07,0.000129933730403943
86,"macroclimate",0.246103964279076,33.6842363095063,308.568510036247,131.027113022291,26.0011500954051,18.1728207442449,133.367426174305,349855.03724476,420410.907318704,770265.944563464,0.464755159213217,1.24170579395946e-05,0.109775422924603,1.3907645186583e-06,1.35992478342786e-06,0.000378469712598863,0.00766579591542616,4.50227282753917e-07,0,4.13753537207188,0.00259245481434826,4.27209139881492,23.2084977710794,0.585002426738424,0,0.000262244746839118,0.000636944689227735,1.25142382290791e-05,3.43628188670698e-05,8.58923850239422e-05,0.00138333645845918,0.00945006299380889,0.0152800175989472,0.000476635068800609,2.43818750047259e-07,0.00017341455914999
86,"microclimate",0.243960720296634,43.8227802734757,318.529595969989,134.462360359751,26.7965272135308,19.5028827257922,137.767825670916,183539.988773308,420756.162373469,604296.151146777,0.401070115868672,2.47157376253538e-06,0.075977350450521,4.93517523130094e-07,2.95494482448076e-07,0.000455332780959959,0.0112385402325621,3.79515800530795e-08,0,3.77102315378602,0.0010444867816939,4.26612514829639,24.1870069042176,0.582812362854088,0,0.000269252784891591,6.17028726905276e-05,1.55245772229407e-05,2.25185094803385e-05,5.24526364371322e-05,0.00137192635558067,0.0085903831015502,0.0131895306097358,0.000458058315823177,1.03631004263405e-07,0.000121165396105756
87,"macroclimate",0.0982315127854074,33.7824678222918,308.662433292238,131.072222255268,25.9599145232805,18.1469152486102,133.483381265079,356320.909761809,423816.570301366,780137.480063175,0.46839628437095,1.21467739315731e-05,0.109724357708989,1.04027161144809e-06,1.14824454411168e-06,0.000390921262608438,0.00767991017170079,4.50227282753917e-07,0,4.15448263550514,0.00250306386697493,4.25507148952849,23.2197512423785,0.581936710935184,0,0.00025511228274313,0.000644147398369789,1.33255370085808e-05,3.35859074514033e-05,8.2052224623553e-05,0.00140720047812959,0.00950578861987387,0.0154997153047872,0.000470839977205011,2.44759291809307e-07,0.000169134408907289
87,"microclimate",0.118892243503238,43.941672516979,318.642147034289,134.515577307634,26.7365051850684,19.4719150739245,137.918149467663,186619.622185333,424874.247882327,611493.87006766,0.402594852174074,2.39045922568322e-06,0.0755031720147203,4.92112075570641e-07,3.21472680246034e-07,0.000468583006408011,0.011341682551555,3.82471318564785e-08,0,3.77913391413419,0.000993011340854324,4.24981639512317,24.2059541883408,0.579913860769249,0,0.000262908385495644,6.01830464206191e-05,1.65458950717984e-05,2.20981970692057e-05,5.11355578555484e-05,0.00139270192744344,0.00860858291570214,0.0133406132696521,0.000441008432037763,1.04393529952468e-07,0.000115637599862071
88,"macroclimate",0.121854109570615,33.9043219318624,308.780743319238,131.224523375561,25.843830001188,18.1299677638803,133.582422178608,362432.01580549,425742.438702538,788174.454508028,0.472213442549383,1.18351544133114e-05,0.109811391095626,1.05588420172663e-06,1.08005069763246e-06,0.000403389171513909,0.00769390513831033,3.8632692175374e-07,0,4.17181743793505,0.00242824839570887,4.23830441136914,23.2487175167497,0.578531780147499,0,0.000245654337895223,0.00064822366891956,1.42556285325396e-05,3.34198748788883e-05,7.82561750786481e-05,0.00139590045976528,0.00961727331447433,0.0157273524254125,0.000468298342812157,2.44796713120742e-07,0.000164479280473365
88,"microclimate",0.147971464850664,44.0896439818296,318.784835273357,134.73392896002,26.5507424367498,19.4498639508098,138.050299925777,188974.626584883,426750.006266165,615724.632851048,0.404466826395426,2.27143706654236e-06,0.0751995979766541,5.03954033361176e-07,2.929459743457e-07,0.000483585633033102,0.0114359154242393,3.84945498128337e-08,0,3.78782544843618,0.000947186432568532,4.2347717060733,24.2534823405384,0.576536539995011,0,0.000253478922856037,5.93901201002391e-05,1.75885628522954e-05,2.15181341757457e-05,4.95529765742092e-05,0.00137404783171083,0.00868561067573685,0.0134976401737551,0.000432343208910402,1.17574622121325e-07,0.000112664069882459
89,"macroclimate",0.329207687807844,34.2335296196703,309.106917755412,131.3788690759,25.8306307963614,18.2271022551708,133.670315627979,366040.358167021,427357.501873942,793397.860040963,0.475345334467389,1.16508159805506e-05,0.109356630302147,8.73694168077886e-07,9.05354678971774e-07,0.000380384862346203,0.00766321046306624,3.87232571131517e-07,0,4.18625741196725,0.00234179327705742,4.21255886279742,23.2898616205351,0.574052628497641,0,0.000240605125695099,0.000649133533143968,1.41446500004659e-05,3.29461119932792e-05,7.59939830444151e-05,0.00134906328937809,0.00936557213228715,0.014908232108721,0.000461477097943582,2.45492712670204e-07,0.000157932343621795
89,"microclimate",0.331399513750297,44.4210434955799,319.112346674648,134.875713951798,26.534287525404,19.5346427387245,138.167702458721,190783.426047672,428453.364297939,619236.790345612,0.405758810854526,2.22270827053099e-06,0.0745005320683411,5.27795197973884e-07,2.52852181806634e-07,0.000465934860513047,0.0114299595883388,3.898384386297e-08,0,3.79431554814826,0.000904355237934227,4.2105066783351,24.2937979764955,0.572024915341508,0,0.000246498663900535,5.77954420626277e-05,1.76018502305721e-05,2.10600351832951e-05,4.51942534004719e-05,0.00130220176250408,0.00841380232303604,0.0127878654758874,0.00041615274433417,1.17675860132891e-07,0.000108223844660417
90,"macroclimate",0.209046460417444,34.4425760800877,309.314136992562,131.613567949996,25.7400222308158,18.1999707064193,133.760576105331,370292.645717948,428195.89030784,798488.536025788,0.479095966645093,1.11047605416134e-05,0.10928326395245,6.42369245064441e-07,7.86946525958413e-07,0.000394194838880655,0.00766282528478931,8.95375658988951e-08,0,4.20225713329917,0.00225868582648402,4.2008679558758,23.3371896267712,0.571239442105093,0,0.000231863937380534,0.000651469852289642,1.48974906753923e-05,3.29551848792423e-05,7.18781886236339e-05,0.00137597302983204,0.00946266209622494,0.0153324040186798,0.00045528486707627,2.46319269864243e-07,0.00015265994434528
90,"microclimate",0.238494014861778,44.6595375104417,319.346005009749,135.099061593983,26.4523456352796,19.5081458462459,138.286451934241,193058.186176782,429318.387243258,622376.573420041,0.407463913139863,2.10571193709019e-06,0.0741021995429605,4.90293130877791e-07,2.64157267024353e-07,0.000482658707931284,0.0115286887917672,3.94930382463048e-08,0,3.80158089151057,0.000858005219814546,4.20027750280818,24.3428698602031,0.568986367620783,0,0.000238708955080547,5.65201135448702e-05,1.84525541611796e-05,2.08565184166813e-05,4.18675922176814e-05,0.00133383774270737,0.00849242814743013,0.0131061304619028,0.000406420095903016,1.19826205768141e-07,0.000104923509255736
91,"macroclimate",0.232034943822847,34.6746110239106,309.544058183657,131.845060114791,25.6889236642591,18.1662715284182,133.843802876188,374758.759078574,430303.828550758,805062.587629332,0.482974003520153,1.06858793243862e-05,0.109437961262149,6.146626578056e-07,6.17636261489991e-07,0.00041479543739785,0.00768379185252069,6.12996027051876e-08,0,4.22143664547911,0.00219104765695768,4.19065903833553,23.3822828059932,0.568506122383027,0,0.000224280455671476,0.000656220861132343,1.64856290406487e-05,3.236288432865e-05,7.04108437395965e-05,0.00138816688680355,0.00961770049282339,0.0157456699704328,0.000453237309438377,2.59618622892092e-07,0.000148648976843286
91,"microclimate",0.259259798986118,44.9187973094277,319.600333325076,135.325574509382,26.4013371894704,19.475088846875,138.398332779348,195130.3397489,431626.621416824,626756.961165724,0.409334607742904,1.98178689053095e-06,0.0738111801150522,5.00455429623803e-07,2.55186295254377e-07,0.000505161149231473,0.0116586934990645,4.00027423386713e-08,0,3.81126964993584,0.000820787413718015,4.19152653394508,24.3911679016746,0.56613373140532,0,0.000234663430657953,5.58222004222496e-05,1.99260888759342e-05,2.08463922783111e-05,3.89221786684939e-05,0.00134629158231838,0.00862358292244521,0.0134217536736904,0.000399419287382989,1.20552023895828e-07,0.00010056191564805
92,"macroclimate",0.137535944813789,34.8121469687244,309.678884237703,132.104344111867,25.5577373755944,18.0975699777984,133.919232772443,379249.32458261,431445.981952138,810695.306534749,0.487092800707501,1.05110592039955e-05,0.109970981380817,6.15535109709474e-07,5.62180131256721e-07,0.000435067365169718,0.00771753893766168,6.24252994865035e-08,0,4.24050122952164,0.00214687089214834,4.17975325543902,23.4304722614661,0.565862171626679,0,0.000211459482974087,0.000671696021779784,1.71178917319714e-05,3.24347828401395e-05,6.99842791003821e-05,0.00139201451319157,0.00981766920672745,0.0159702247578464,0.000455874711345696,2.28555243889671e-07,0.000146708556118941
92,"microclimate",0.175077656091552,45.0938749655193,319.77212346345,135.602210451758,26.2619932777701,19.4059378006257,138.501981933296,197062.573722063,432742.443390834,629805.017112897,0.411327630330812,1.86458956943172e-06,0.073794077932727,4.10073558020711e-07,2.6577641260021e-07,0.000531321320057243,0.0117732385212432,4.00734268430675e-08,1.08491804162327e-08,3.8205508526075,0.000794519818513927,4.18201461448285,24.4450247732412,0.563790149736836,0,0.000223872051758978,5.5013885504904e-05,2.11590228504203e-05,2.06248715356666e-05,3.86225151422507e-05,0.0013466026696917,0.00878227152724326,0.0136076487100436,0.000399559433991981,1.27053610247804e-07,9.82629527892876e-05
93,"macroclimate",0.140346768392167,34.9524937371165,309.819431553778,132.288822698887,25.4881671338013,18.0599583409377,133.982483380152,383890.504445564,433416.765398758,817307.269844322,0.490909784961723,1.0050730914066e-05,0.110196213620977,5.99894725796456e-07,5.38863834677805e-07,0.000439876389553769,0.00772774266719026,6.36983005879867e-08,0,4.25824112739341,0.00208092494971504,4.16802092043751,23.4629969491329,0.563290780610347,0,0.000208960379767434,0.000686276858688863,1.74172693068349e-05,3.21097265530491e-05,6.86727693031172e-05,0.0014048099302764,0.00985252923852033,0.0158788387576988,0.000452651226982739,2.30299869763707e-07,0.000144466183187846
93,"microclimate",0.161842635090135,45.2557176006095,319.931019293285,135.796658094761,26.1793575828028,19.3616833072562,138.593320308464,198984.838992179,434728.735107036,633713.574099215,0.413031895687759,1.79953048167295e-06,0.0734866206086457,3.98830662581503e-07,2.75246504068423e-07,0.000539258178231292,0.0118659486396295,4.04648826123743e-08,0,3.82847161477253,0.000761699565424138,4.17178137668912,24.4838338710145,0.561088686456805,0,0.000219395185012903,5.46065738441065e-05,2.21685148435975e-05,2.05503609797248e-05,3.74360923161124e-05,0.00137145260369567,0.00879820515083565,0.0135085233828174,0.000398208835830585,1.28395743632163e-07,9.53076334946692e-05
94,"macroclimate",0.263572349777921,35.2160660868945,310.082361574066,132.310996320984,25.6212418145253,18.1011113597291,134.049012078828,387504.300899133,439722.293339057,827226.59423819,0.494546437801498,9.81713575849012e-06,0.110095447182409,6.15964820688357e-07,5.00747536750805e-07,0.000432556841702435,0.0077096503497964,6.47379033584483e-08,0,4.27370712336764,0.00200991850191695,4.14496605236913,23.4725681966452,0.560151502071869,0,0.000203412552622648,0.000703689252723244,1.78123119658061e-05,3.18160293376524e-05,6.60434370881412e-05,0.00140643183685506,0.00979090367595838,0.015626695479251,0.000450971258738694,2.15540224422252e-07,0.000141091509501609
94,"microclimate",0.27107299200553,45.526790592615,320.199186189828,135.782682127611,26.3356668338242,19.3940017381798,138.686835490212,200843.710385322,441661.801157757,642505.511543079,0.414534130367544,1.69263913148981e-06,0.0730086237352681,3.88345886428619e-07,2.82417105079552e-07,0.000537201602867125,0.0118885859451379,4.04648826123743e-08,0,3.83465615139619,0.000729836328774031,4.15008575931323,24.4876178192607,0.557979873198011,0,0.000216422302339833,5.47599635749545e-05,2.22214756234262e-05,2.0471752305205e-05,3.58805251219644e-05,0.00137819445454115,0.00872047573243179,0.0132971992185454,0.000391507096633479,1.00985571180228e-07,9.1372183914533e-05
95,"macroclimate",0.302995972152234,35.5190620590466,310.382945702525,132.37679667685,25.6523150344593,18.2302680767201,134.123565914496,390690.787793899,441767.666414468,832458.454208367,0.497606899429728,9.01798824715671e-06,0.109438260412551,5.68965478472093e-07,5.04679843321927e-07,0.000402723472873126,0.00762746923069243,6.58714482760503e-08,0,4.28649964119666,0.00192172852182763,4.12346090697441,23.4920865712015,0.556525696481243,0,0.000200355714686223,0.000696799049563146,1.72924900281106e-05,3.11953981084801e-05,6.424215406249e-05,0.00138401797848979,0.00942528866315975,0.0148693926066227,0.00044127494359241,2.16817992507305e-07,0.000135138596328192
95,"microclimate",0.289367449282071,45.8161580418971,320.481979554446,135.808253735947,26.3777641112218,19.5095856281989,138.786376079078,202565.960793678,443761.004548194,646326.965341872,0.415819999403539,1.55078874283041e-06,0.0721596061879075,3.26689534933141e-07,2.87211741968264e-07,0.000510174088615877,0.011835404470743,4.04648826123743e-08,0,3.83907845281361,0.000683192145858268,4.13059203384977,24.5015444054986,0.554401839002987,0,0.000215321758243118,5.25508651516025e-05,2.19458422136429e-05,2.03481367463549e-05,3.26974952659061e-05,0.00137322197575377,0.00838084221833871,0.0126630943279419,0.000362209990638827,8.09979935124828e-08,8.63138588472084e-05
96,"macroclimate",0.40515433641389,35.9242163954605,310.786481126207,132.640576157016,25.6376408801273,18.3047342512803,134.203529837783,394105.765739136,442714.833277,836820.599016136,0.501777249383724,8.70791332642629e-06,0.109213165447766,5.66420183058136e-07,3.91806225199128e-07,0.000392369388376279,0.00759856185774609,6.71145169212587e-08,0,4.30483758359033,0.00184928194381698,4.10324524206007,23.5561680775998,0.553492896562583,0,0.000194823176099447,0.000704305030228582,1.68056631002578e-05,3.08982933006023e-05,6.22200417073364e-05,0.001401676051234,0.0092938500460718,0.0146171343881747,0.000430323292856093,2.17585064509924e-07,0.000131202405368018
96,"microclimate",0.40884117489284,46.2249992167899,320.888043612662,136.055685962487,26.3673522227808,19.5753711797815,138.889634247613,204307.325364948,444671.531427454,648978.856792402,0.417883501473191,1.54350008786004e-06,0.0716103117602473,3.0822387321464e-07,2.46310348609078e-07,0.000502782511375005,0.0118670732783779,4.0676645452495e-08,0,3.8480296518206,0.000649952804992646,4.11263927426753,24.56362855267,0.551662081505621,0,0.000212549185634557,5.30834882864259e-05,2.21154315506775e-05,1.96990670260416e-05,3.13518979732784e-05,0.00140496330769876,0.00823985211508225,0.0124924217533956,0.000344989309277576,8.0282970193114e-08,8.29673125987635e-05
97,"macroclimate",0.331736384192677,36.2559527796532,311.115193122479,132.843562658731,25.6581862397757,18.3268269672196,134.286617256752,397950.128788206,444394.98852563,842345.117313836,0.505644377731535,8.44360254892607e-06,0.109089308247494,5.38690874348521e-07,3.54969622609335e-07,0.000399156329251627,0.00759362071043106,6.81414546310031e-08,0,4.32147037888275,0.00178017886004061,4.09039131402588,23.593711831111,0.551165910970244,0,0.00019121918604235,0.000715441072808464,1.76271063430118e-05,3.06412335620444e-05,5.91975849130165e-05,0.0013915374241602,0.00935352010058591,0.0147982764066073,0.00041808969906652,2.1574358107106e-07,0.000127093898088709
97,"microclimate",0.348881453394951,46.5738806701849,321.231069279732,136.246911963182,26.3922292864602,19.5968822723461,138.995045757744,206462.202417573,446149.167826358,652611.370243931,0.419562314059788,1.47234495849312e-06,0.0712163191766819,2.73658088788916e-07,2.47894235917029e-07,0.000512803296665997,0.0119683874215725,4.11072899013396e-08,0,3.85593325111627,0.000615174432234229,4.10241281022605,24.6014358450139,0.549568236481089,0,0.000208275244434833,5.3794043502452e-05,2.2916119811186e-05,1.94561325242323e-05,3.0603649659231e-05,0.00139921701178544,0.0082720070238666,0.0126249394689652,0.000342145952464933,8.1568659867452e-08,7.975156333295e-05
98,"macroclimate",0.0279355375238501,36.283888317177,311.140399072803,132.670448772217,25.8478124218664,18.2420313853024,134.380106493417,403258.718574854,456350.912811422,859609.631386276,0.509751726269467,8.07931626957829e-06,0.109182711850417,3.85752003405359e-07,3.56767164382756e-07,0.000414110597826437,0.00760222484636278,6.95206230900809e-08,0,4.33869383067849,0.00171748448997735,4.07059363370188,23.5537392129928,0.548354762601431,0,0.000186111575623985,0.000730233646669525,1.92322247816493e-05,3.04355404307506e-05,5.86036982315361e-05,0.00142484940854633,0.00946813602211819,0.0150991977577978,0.000416035316142684,2.1735008065015e-07,0.0001244857177814
